category,text
news_article,"A woman being carjacked while carrying her baby on Wednesday received help from a local hero.

The woman was taking her child out of her car outside a Chick-fil-A in Fort Walton Beach, Florida, when a man approached her with a stick, according to The Washington Post. He then snatched her keys away and entered the vehicle as she screamed out for help.

Those cries were answered by Chick-fil-A worker Mikel Gordon, who witnessed the ordeal and rushed to her aid. Footage shows Gordon getting into an altercation with the man, whom the Okaloosa County Sheriff’s Office identified in a Facebook post as 43-year-old William Branch.

“The victim was getting the infant out of her car at a restaurant at 743 Beal Parkway when she says Branch approached her wielding a stick and demanding her keys,” the sheriff’s office wrote. “He then grabbed the keys from the waistband of her pants, opened the door, and got inside.”

Advertisement

The one-minute video was filmed by a witness from the safety of their car. It shows Gordon tackling a man to the ground and putting him in a headlock. His colleagues eventually arrived, alongside a woman carrying her baby — who doled out some verbal justice.

“She had a baby in her hand,” the woman screamed. “She had a baby in her hand! How dare you! How dare you scare her like that!”

Footage shows Gordon standing up after winning the fight and placing his hands on the other man to ensure he stayed put. The man remained seated on the concrete without causing problems until authorities placed him in handcuffs.

Advertisement

“A major shout out to this young man for his courage!” the sheriff’s office told the Post.

Gordon had potentially saved somebody’s life before. He was taking orders outside the Fort Walton Beach location in September 2008 when he saw a crane collapse and crash onto a nearby car.

Gordon rushed over and noticed a teenage driver and her friend trapped inside, according to the Northwest Florida Daily News. He told the outlet he carried one of them to safety before bystanders sprung into action to help the other.

“I didn’t have any time to react,” Gordon told the paper. “It was nothing but instinct, and I ran to the car.”

Branch was booked on charges of battery and carjacking with a weapon. While it’s unclear whether Gordon will be promoted for his unrelated heroism, the operator of his Chick-fil-A location, Matthew Sexton, certainly seemed impressed."
news_article,"Oscar-winning actor Viola Davis just added another notch to her belt — by becoming a bonafide action star.

But at times, she thought it might kill her, she told Jimmy Fallon Wednesday on “The Tonight Show”.

Davis was talking about her role in “The Woman King,” a historical epic about the female Agojie warrior squad who protected the West African kingdom of Dahomey in the 1800s. It required relentless training, she said.

Advertisement

“Let me tell you something,” Davis told Fallon. “I was 56 when I trained to be this warrior ... Five hours a day, hour and a half of weight training, three and a half hours of martial arts, punching, 10.0 on the treadmill.”

“And as I was running on the treadmill, Jimmy,” she continued, “I said, ‘I’m gonna have a damn heart attack.’”

Directed by Gina Prince-Bythewood and filmed in South Africa, “The Woman King” stars Davis as the Agojie leader General Nanisca and John Boyega as tribal King Ghezo, according to AV Club. Davis said the project spent seven years gathering dust before it got off the ground.

“You gotta see it because let me tell you something,” Davis said. “From the very moment the movie opens, you are on a ride.”

Advertisement

Davis told Fallon if anybody ever bothered him, she “can take care of it” with her newfound prowess. “There is nothing like looking at a 250-pound man with a machete coming at you” to sharpen the defenses, she said.

“They yell action and that’s it,” she said. “You are on that man, you have your sword, he has his, and you’ve got to do it. You gotta take care of yourself.”"
news_article,"Attention, wearers of white lab coats: You are now in the running to be Kim Kardashian’s next boyfriend. (Watch the video below.)

The reality star told “The Late Late Show” host James Corden on Wednesday that she needed to “chill a minute” after she and comedian Pete Davidson broke up. But when it’s time, be ready, men of medicine and science!

Advertisement

Kardashian explained that she needed to branch out because “clearly it’s not working, whatever I’m doing.”

“Maybe like a hospital and meet a doctor?” she said.

“I think it’s gonna be, like, scientist, neuroscientist, biochemist, doctor, attorney ― that’s maybe what I envision in the future,” she continued.

Kardashian, who was promoting the Season 2 premiere of “The Kardashians” this month, also told a funny story about her “bitch” mom Kris Jenner upstaging her at a fashion shoot."
news_article,"Two Las Vegas-based podcasts are joining efforts to offer a $100,000 reward for information leading to the arrest and conviction of rapper Tupac Shakur’s killer.

The whopping offer from “The Problem Solver” podcast comes after Tuesday marked 26 years since the death of one of the most influential and prolific figures in hip-hop, the show confirmed Sunday.

Advertisement

The podcast’s host, David Kohlmeier, announced that he was offering $50,000 for information that would lead to the hip-hop legend’s killer finally being locked up.

Subsequently, Kohlmeier’s reward was matched by Jon Orlando of “The Action Junkeez” podcast, making the reward in a total of $100,000.

On September 7, 1996, Shakur was struck by four bullets in a drive-by shooting at an intersection near the Las Vegas Strip while leaving a Mike Tyson match at the MGM Grand.

Advertisement

He died six days later in the hospital at the age of 25.

Although the murder case remains unresolved, Duane “Keffe D” Davis reportedly previously confessed to being involved in Tupac’s killing to the Los Angeles Police Department."
news_article,"Cardi B made one hell of an entrance when she returned to her former middle school on Tuesday to announce she was donating $100,000. Footage showed students screaming, cheering and applauding for the Grammy winner as she arrived.

The Bronx-raised rapper surprised students at I.S. 232, the Alexander Macomb School in Morris Heights, by walking into an assembly before noon. After striding down the aisle while smiling and waving at the star-struck children, she made her pledge.

Advertisement

Cardi told the kids she wanted her donation to finance a variety of “after-school activities, maybe tutoring, or maybe something fun, maybe a music program!” ET Online reported. She also recalled making “a lot of bad decisions” and getting arrested for fighting another student.

The rapper said those decisions were partially rooted in a desperation to go to another school that might nurture her talents as a performer. She urged her students not to make the same mistakes and to welcome challenges rather than to act out in the face of them.

Cardi B visited her old middle school in the Bronx and announced she’s donating $100,000 to them to assist with implementing activities like dance programs, tutoring, music and more. 👏



Cardi really has a heart of gold and I love when people are able to see it on full display￼ pic.twitter.com/ghpFQATbK5 — KenBarbie™ (@itsKenBarbie) September 14, 2022

“I didn’t get accepted to the school, and I was upset because some girls that I felt like were less talented than me got accepted to those schools, but the difference was that I wasn’t doing what I was supposed to be doing,” Cardi said. “It’s never too late for you guys.”

Advertisement

“As soon as I came to this school … I had to toughen up,” she added. “I got jumped a couple times, I did a couple of jumpings, I even got arrested for fighting in this school. And I just wanted to be like one of those girls, you know?”

Cardi, who celebrated her son’s first birthday with husband Offset earlier this month, has given back to her community before. She pledged to cover the funeral costs for 17 people killed in a Bronx apartment building fire earlier this year, according to NBC New York."
news_article,"WASHINGTON (AP) — Bill Richardson, the former U.S. ambassador to the United Nations and a frequent emissary in hostage negotiations who has worked to secure the releases of WNBA star Brittney Griner and another jailed American, Paul Whelan, visited Moscow this week and held meetings with Russian leaders, a person familiar with the matter said Tuesday night.

The visit came as American officials have continued to press Russia to release Griner, who was sentenced last month to nine years in prison in a drug possession case, and Whelan, a Michigan corporate security executive serving a 16-year sentence on espionage-related charges. The U.S. government regards both as wrongfully detained.

Advertisement

Former U.S. diplomat Bill Richardson speaks to reporters after a news conference in New York, Nov. 16, 2021. Richardson, who has worked to secure the releases of WNBA star Brittney Griner and another jailed American, Paul Whelan, visited Moscow this week and held meetings with Russian leaders. That's according to a person familiar with the matter who spoke to The Associated Press on Sept. 13, 2022. Seth Wenig via AP

Secretary of State Antony Blinken announced in July that the U.S. had made a “substantial proposal” to Russia to facilitate a swap. Though he did not detail the terms, a person familiar the matter said the U.S. had offered to release convicted Russian arms dealer Viktor Bout.

In in interview with The Associated Press last month, Richardson said he was hopeful about the chances of a two-for-two prisoner swap. In cases like this, Richardson said at the time, “it’s proportional — two-for two.”

The person who confirmed Richardson’s visit insisted on anonymity to discuss private negotiations. The Richardson Center for Global Engagement, which Richardson founded, issued a statement declining to comment on his visit. The nature of the dialogue and any outcome were not immediately clear.

Advertisement

CNN was first to report Richardson’s visit.

_____"
news_article,"NEW YORK (AP) — The Emmy Awards hit a new low in viewership on Monday night, with its estimated audience of 5.9 million people even smaller than the COVID-19-disrupted ceremony two years ago.

The Nielsen company said the ceremony honoring television’s best work, where “Ted Lasso” was named best comedy and “Succession” best drama, was down from the 7.4 million people who watched in 2021.

Advertisement

Usually shown on a Sunday night, the Emmys were shifted to Monday to make way for NBC’s first “Sunday Night Football” game the night before. It couldn’t escape football, however, since it competed against a tight “Monday Night Football” game.

The Emmys were hosted by Kenan Thompson of “Saturday Night Live.”

The previous low point for the Emmys, with 6.1 million people, came with a drastically downsized show because of the pandemic in 2020.

While football had its impact, Emmys ratings have been on a steady slide since the awards began to be dominated by shows on cable and streaming services. With so many more television programs being offered, there are fewer that draw the big audiences that were routine in the days when broadcast television dominated.

The last time the Emmys exceeded 10 million viewers was 2018, when it reached an audience of 10.2 million. The Emmys had 21.8 million viewers in 2000, a level it will probably never reach again."
news_article,"OMAHA, Neb. (AP) — Business and government officials are bracing for the possibility of a nationwide rail strike at the end of this week while talks carry on between the largest U.S. freight railroads and their unions.

The railroads have already started to curtail shipments of hazardous materials and have announced plans to stop hauling refrigerated products ahead of Friday’s strike deadline. Now businesses that rely on Norfolk Southern, Union Pacific, BNSF, CSX, Kansas City Southern and other railroads to deliver their raw materials and finished products have started planning for the worst.

Advertisement

Meanwhile, Biden administration officials are scrambling to develop a plan to use trucks, ships and planes to try to keep the most crucial chemicals and other goods moving if the railroads stop rolling. But the White House is also keeping the pressure on the two sides to settle their differences, and a growing number of business groups are lobbying Congress to be prepared to intervene and block a strike if they can’t reach an agreement.

“We have made crystal clear to the interested parties the harm that American families, business and farmers and communities would experience if they were not to reach a resolution,” White House press secretary Karine Jean-Pierre said Tuesday. She said a shutdown is “not acceptable.”

In addition to all the businesses that rely on railroads to deliver their goods, passenger railroads are also affected because many of them operate on tracks owned by one of the freight railroads. Amtrak has already cancelled several of its long-distance trains because there wouldn’t be enough time for them to reach their destinations before a strike or lockout would be allowed to begin at 12:01 a.m. Friday.

Amtrak already suspended its California Zephyr and Empire Builder lines that run from Chicago to the West Coast, and starting Wednesday it will stop running its City of New Orleans, Starlight and Texas Eagle lines along with several others.

Advertisement

Commuter railroads would also be affected. In Chicago, Metra warned its riders that it wouldn’t be able to run most of its trains if there is a strike.

The railroads have reached tentative agreements with most of their unions, including a ninth deal announced Tuesday, based on the recommendations of a Presidential Emergency Board Joe Biden appointed this summer that called for 24% raises and $5,000 in bonuses in a five-year deal that’s retroactive to 2020. The deal also includes one additional paid leave day a year and higher health insurance costs.

But all 12 railroad unions must agree to prevent a strike. The Brotherhood of Locomotive Engineers and Trainmen union that represents engineers, and the Transportation Division of the International Association of Sheet Metal, Air, Rail and Transportation Workers union that represents conductors want the railroads to address some of their concerns about unpredictable work schedules and strict attendance rules in addition to agreeing to the recommended wage increases.

Ron Kaminkow, general secretary of the Railroad Workers United labor coalition that includes workers from a variety of railroad unions, said he doesn’t think the unions are demanding much at this point — just the kind of things most U.S. workers already enjoy like the ability to take time off without being penalized.

“We have attendance policies that have gotten more and more and more draconian. That offer very, very little leeway for workers who need to take time off for doctor’s appointments, for time with family, to be rested,” Kaminkow said.

Advertisement

Starting Monday, all the major railroads put a hold on shipments of hazardous materials to ensure those dangerous chemicals wouldn’t be stranded along the tracks if there is a strike. Norfolk Southern told its customers that it will also stop accepting shipments of intermodal containers full of goods starting Wednesday evening as it prepares “for a controlled shutdown of the network.”

Some businesses would likely be affected more than others by a rail shutdown. For instance, nearly all ethanol and coal and most grain moves by rail.

___"
news_article,"Rhode Island General Treasurer Seth Magaziner won a Democratic primary to succeed retiring Democratic Rep. Jim Langevin in Congress. Langevin endorsed him over a former aide. David Goldman/Associated Press

Seth Magaziner, Rhode Island’s general treasurer, won a Democratic congressional primary to succeed retiring Rep. Jim Langevin (D) on Tuesday.

Magaziner, a business-friendly liberal who raised the most money in the field and was endorsed by Langevin, defeated five other contenders seeking the Democratic nomination in Rhode Island’s 2nd Congressional District. His victory is a win for the state’s Democratic Party establishment and allied groups, which saw him as the most viable general-election candidate.

Advertisement

Magaziner is due to face Republican nominee Allan Fung, the former mayor of Cranston, Rhode Island, in November.

National Republicans have indicated that they plan to seriously contest the seat. They see Fung, who characterizes himself as a centrist, as the kind of candidate who can win in a politically and geographically diverse district that President Joe Biden would have carried by 14 percentage points in 2020.

But Democrats plan to lump Fung in with his Republican backers, turning the race into a referendum on GOP control of the House rather than Fung’s personal merits or reputation as a mayor.

Advertisement

“There’s certainly nothing moderate about supporting [House Republican Leader] Kevin McCarthy, who has made clear that he wants to cut Social Security and Medicare and pass a national abortion ban,” Magaziner told HuffPost last week.

McCarthy has indicated that he will entertain legislation restricting abortion on a national level but has not specified his plans.

Fung, who supports allowing abortions in cases of rape and incest, has said he would not prioritize limits on abortion rights, though he did not rule out support for federal bans in an interview with The Boston Globe after the U.S. Supreme Court’s abortion-restricting decision in Dobbs v. Jackson Women’s Health in June.

But Fung gave Democrats an opening to nationalize the race in August when he welcomed McCarthy to Rhode Island for a fundraiser. He also attended a retreat for Republican donors that McCarthy hosted in Wyoming later that month.

Fung, who ran two competitive but ultimately unsuccessful races for governor, identifies as a fiscal conservative focused on trimming budgets and improving government services for constituents. The son of immigrants from Hong Kong, Fung would be Rhode Island’s first non-white member of Congress.

Advertisement

“I would definitely be proud to kind of kick open that bamboo ceiling, ensure that other individuals can follow behind,” he told the Globe. “But the most important thing is those pocketbook issues, wallet issues, that we’re all facing in Rhode Island and as a country.”

Magaziner, whose father, Ira, was a successful management consultant and adviser to former President Bill Clinton, was born into a storied family in Democratic politics. He parlayed his upbringing and his family’s financial success into a career in state politics, where he endeared himself to organized labor with his support for policies such as a state infrastructure bank.

During the primary, Magaziner, who dropped out of the governor’s race to run for Congress, successfully argued that his record of statewide electoral success made him the best candidate to defeat Fung. He triumphed over former Langevin aide Joy Fox, former Biden administration official Sarah Morgenthau, former state Rep. David Segal, refugee activist Omar Bah and former state Rep. Spencer Dickinson.

Magaziner and Morgenthau were the only two candidates with the resources to advertise on television."
news_article,"FILE - The TikTok app logo appears in Tokyo on Sept. 28, 2020. TikTok may be the platform of choice for catchy videos, but anyone using it to learn about COVID-19, climate change or Russia's invasion of Ukraine is likely to encounter misleading information, according to a new research report. (AP Photo/Kiichiro Sato, File) via Associated Press

TikTok may be the platform of choice for catchy videos, but anyone using it to learn about COVID-19, climate change or Russia's invasion of Ukraine is likely to encounter misleading information, according to a research report published Wednesday.

Researchers at NewsGuard searched for content about prominent news topics on TikTok and say they found that nearly 1 in 5 of the videos automatically suggested by the platform contained misinformation.

Advertisement

Searches for information about “mRNA vaccine,"" for instance, yielded five videos (out of the first 10) that contained misinformation, including baseless claims that the COVID-19 vaccine causes “permanent damage in children's critical organs.”

The amount of misinformation — and the ease with which it can be found — is especially troubling given TikTok's popularity with young people, according to Steven Brill, founder of NewsGuard, a firm that monitors misinformation.

TikTok is the second most popular domain in the world, according to online performance and security company Cloudflare, exceeded only by Google.

Advertisement

Brill questioned whether ByteDance, the Chinese company that owns TikTok, is doing enough to stop misinformation or whether it deliberately allows misinformation to proliferate as a way to sow confusion in the U.S. and other Western democracies.

“It's either incompetence or it's something worse,” Brill told The Associated Press.

TikTok released a statement in response to NewsGuard's report noting that its community guidelines prohibit harmful misinformation and that it works to promote authoritative content about important topics like COVID-19.

“We do not allow harmful misinformation, including medical misinformation, and we will remove it from the platform,” the company said.

TikTok has taken other steps that it says are intended to direct users to trustworthy sources. This year, for example, the company created an election center to help U.S. voters find voting places or information about candidates.

The platform removed more than 102 million videos that violated its rules in the first quarter of 2022. Yet only a tiny percentage of those ran afoul of TikTok's rules against misinformation.

Advertisement

Researchers found that TikTok's own search tool seems designed to steer users to false claims in some cases. When researchers typed the words “COVID vaccine"" into the search tool, for instance, the tool suggested searches on key words including “COVID vaccine exposed"" and ""COVID vaccine injury.""

When the same search was run on Google, however, that search engine suggested searches relating to more accurate information about vaccine clinics, the different types of vaccines and booster shots.

TikTok's rise in popularity has caught the attention of state officials and federal lawmakers, some of whom have expressed concerns about its data privacy and security.

The Senate Homeland Security and Governmental Affairs Committee will hold a hearing Wednesday on social media's impact on the nation's security. TikTok's chief operating officer, Vanessa Pappas, is set to testify alongside representatives from YouTube, Twitter and Meta, which owns Instagram and Facebook.

___"
news_article,"WASHINGTON (AP) — Sharply lower prices for gas and cheaper used cars slowed U.S. inflation in August for a second straight month, though many other items rose in price, indicating that inflation remains a heavy burden for American households.

Consumer prices surged 8.3% in August compared with a year earlier, the government said Tuesday. Though still painfully high, that was down from an 8.5% jump in July and a four-decade high of 9.1% in June. On a monthly basis, prices rose 0.1%, after a flat reading in July.

Advertisement

Excluding the volatile food and energy categories, so-called core prices jumped 0.6% from July to August, higher than many economists had expected and a sign of inflation’s persistence.

Inflation remains far higher than many Americans have ever experienced and is keeping pressure on the Federal Reserve, the agency tasked with keeping prices stable. The Fed is expected to announce another big increase in its benchmark interest rate next week, which will lead to higher costs for many consumer and business loans.

Inflation has escalated families’ grocery bills, rents and utility costs, among other expenses, inflicting hardships on many households and deepening gloom about the economy despite strong job growth and low unemployment.

Even if inflation peaks, economists expect it could take two years or more to fall back to something close to the Fed’s annual 2% target. The cost of rental apartments and other services, such as health care, are likely to keep rising in the months ahead.

Advertisement

Republicans have sought to make inflation a central issue in the midterm congressional elections. They blame President Joe Biden’s $1.9 trillion stimulus package passed last year for much of the increase. Many economists generally agree, though they also say that snarled supply chains, Russia’s invasion of Ukraine and widespread shortages of items like semiconductors have been key factors in the inflation surge.

Yet the signs that inflation might have peaked — or will soon — could bolster Democrats’ prospects in the midterm elections and may already have contributed to slightly higher public approval ratings for Biden. In his speeches, Biden has generally stopped referring to the impact of high prices on family budgets. He has instead highlighted his administration’s recent legislative accomplishments, including a law enacted last month that’s intended to reduce pharmaceutical prices and fight climate change.

Nationally, the average cost of a gallon of gas has dropped to $3.71, down from just above $5 in mid-June. Many businesses are also reporting signs that supply backlogs and inflation are beginning to fade.

General Motors has said the pandemic disruptions to overseas production of semiconductors, which have reduced auto output, have largely dissipated and that supply chain disruptions overall have improved about 80% from the worst days of the pandemic.

Over the past year, prices of meat, milk and fruits and vegetables have soared by double-digits. But executives at Kroger, the nation’s largest grocery chain, said that falling prices for farm commodities like wheat and corn could slow cost increases for food.

Advertisement

Next week, most Fed watchers expect the central bank to announce a third straight three-quarter-point hike, to a range of 3% to 3.25%. The Fed’s rapid rate increases — the fastest since the early 1980s — typically lead to higher costs for mortgages, auto loans and business loans, with the goal of slowing growth and reducing inflation. The average 30-year mortgage rate jumped to nearly 5.9% last week, according to mortgage buyer Freddie Mac, the highest figure in nearly 14 years.

Chair Jerome Powell has said the Fed will need to see several months of low inflation readings that suggest price increases are falling back toward its 2% target before it might suspend its rate hikes.

Wages are still rising at a strong pace — before adjusting for inflation — which has elevated demand for apartments as more people move out on their own. A shortage of available houses has also forced more people to keep renting, thereby intensifying competition for apartments."
news_article,"Jean-Luc Godard in 2010. The Image Gate via Getty Images

Jean-Luc Godard, one of the world’s most revered film directors, known for his radical techniques and open-ended narrative structures, has died, the French newspaper Libération and Deadline reported Tuesday. He was 91.

An elusive intellectual with a disdain for most modern American movies, Godard was a defining figure of the French New Wave, that unofficial troop of 1950s and ’60s filmmakers whose idiosyncratic work fixated on social and political unrest. Godard outlived most of his peers, including François Truffaut, Éric Rohmer, Jacques Rivette and Claude Chabrol.

Advertisement

Born in Paris on Dec. 3, 1930, Gordard enjoyed a life of wealth and literary scholarship. His father was a French-born physician who gained citizenship in Switzerland, where the family lived for many years. His mother was the daughter of upscale bankers. Godard discovered an affinity for movies after World War II, when he began visiting the Cinémathèque Française, which houses one of the world’s largest film archives. It was there that he met Truffaut, Rohmer, Rivette and Chabrol. These five young men became fast friends, and Godard began spending his free time engaging with cinema. He was determined to restore silent-film values to the well-established world of talkies.

Godard with Jean Seberg at a 1960 cocktail party in honor of ""Breathless."" Keystone-France via Getty Images

Godard’s first brush with notoriety came as a critic writing for the admired new French magazine Cahiers du Cinéma, co-founded by André Bazin, a grandfather of the auteur theory. Godard’s writing presaged the qualities we’d soon see in his own films, chiefly the notion that movies are just as powerful an art form as novels, poetry and painting.

Godard’s big-screen debut is one of the most auspicious directorial introductions in history, every bit as promising as D.W. Griffith’s “The Birth of a Nation” (minus the racism), Orson Welles’ “Citizen Kane,” Mike Nichols’ “Who’s Afraid of Virginia Woolf?” and Quentin Tarantino’s “Reservoir Dogs.” That movie is 1960’s “Breathless,” a freewheeling drama about a charming French hoodlum and the American exchange student he loves. Initially envisioned as a documentary, “Breathless” was shot with handheld cameras and non-artificial lighting to achieve a naturalistic feel ― novel concepts at the time. Godard was the first to use prominent jump-cuts, today considered a groundbreaking advancement in film editing.

Advertisement

“Breathless” was met with ravenous reviews. In 2010, New York Times critic A.O. Scott wrote, “Even now, at 50, it is still cool, still new, still — after all this time! — a bulletin from the future of movies.” A 2016 poll in the British magazine Sight & Sound named “Breathless” the 13th greatest movie of all time.

Godard in New York City, circa 1980. Images Press via Getty Images

Godard again found acclaim with the 1963 backstage drama “Contempt” and the 1964 crime comedy “Band of Outsiders,” which appeared on Time magazine’s list of the 100 greatest movies. His overall career grew increasingly political after “Breathless,” chronicling such topics as financial gloom (1962’s “My Life to Live”), the horrors of war (1963’s “The Carabineers”) and consumerism (1967’s “Weekend”). Godard’s staunch opposition to the Vietnam War was a trademark of 1967’s “Two or Three Things I Know About Her.” All the while, his work became less commercial and more elliptical. Many projected Marxist interpretations onto Godard’s filmography, though he said in a rare interview in 2016, that he had never read Karl Marx’s writings.

Throughout most of his post-1960s career, Godard’s movies were not widely released in America. Regardless, his stature as a legend hardly waned. He found a minor second wind with 1982’s “Passion,” a story about filmmaking that starred Isabelle Huppert, but most of his work was dense and obscure. In 1987, his “King Lear,” a postmodern abstraction that borrows elements of the Shakespeare tragedy, premiered at the Cannes Film Festival and saw a quick two-week run stateside. In 1998, Godard completed “Histoire(s) du cinéma,” a nearly four-hour, subjective rumination on film history that some consider the most important piece of his later career. The director was awarded an honorary Oscar in 2011, but he did not travel to America to accept the prize.

Despite making 18 movies between 1980 and his death, 2010’s divisive “Film Socialism” and 2014’s experimental 3D essay “Goodbye to Language” were the only projects with notable American exhibitions, as both screened at the New York Film Festival. The latter was acclaimed, with many critics calling it one of the year’s best. “Language” won a jury prize at Cannes, but a producer accepted on Godard’s behalf.

Advertisement

Two precepts held steady throughout these years: Godard never stopped experimenting with technology or using his platform to challenge the globe’s political strictures.

Isabelle Huppert presents a César Award to Godard in 1987. MICHEL GANGNE via Getty Images

Amid his spotty mainstream attention over the past few decades, Godard decried the so-called death of quality motion pictures. “I am not an auteur, well, not now, anyways,” he said in 2011. “We once believed we were auteurs, but we weren’t. We had no idea, really. Film is over. It’s sad nobody is really exploring it. But what to do? And anyway, with mobile phones and everything, everyone is now an auteur.”

Sometimes accused of anti-Semitism and often resistant to life as a public figure, Godard went out as a cranky talent who rose to prominence in the age of affluent cinematic misfits. In 2018, he released “Le Livre d’image,” an essay-film full of “Godard’s familiar end-of-civilization motifs,” as a Los Angeles Times critic put it, that focused on the Middle East.

As of 2016, Godard said he still “[hadn’t] started thinking about” how he’d like to be remembered.

“I don’t think I’ve succeeded in making any really good films,” he said. “There are moments, scenes, whole movements that sing. It has all added up to a cinema of sorts, even though I’m still learning my art.”"
news_article,"MINNEAPOLIS (AP) — Thousands of nurses in Minnesota launched a three-day strike Monday, pressing for salary increases they say will help improve patient care by resolving understaffing stresses that have worsened in the coronavirus pandemic.

Some 15,000 nurses at seven health care systems in the Minneapolis and Duluth areas walked out, a number the union says makes it the largest strike ever by private-sector nurses. The affected hospitals said they have recruited temporary nurses and expected to maintain most services.

Advertisement

Scores of nurses began walking the picket line at 7 a.m. outside Children’s Hospital in Minneapolis, one of 15 hospitals affected. Clad in the red T-shirts of the Minnesota Nurses Association and carrying signs with such slogans as, “Something has got to give,” several said their chief concern was patient safety.

Tracey Dittrich, 50, a registered nurse at the hospital for nearly 24 years, said nurses are tired of “hospital administrators and managers that are telling us to do more.” The hospitals need more nurses and more support staff, and higher pay will help, she said.

“There are shifts where you have three critically ill patients, and you have to decide which patient gets the care, when,” Dittrich said. “I work with people all the time that go home every day and feel horrible because one child had to wait longer for medication, or another child needed to wait longer for an IV. Another child maybe had to wait for a breathing treatment because we just couldn’t get to them all fast enough.”

Union spokesman Sam Fettig said the nurses chose a three-day strike, rather than an open-ended walkout, out of concern for patients.

Advertisement

The hospitals have offered a 10-12% wage increase over three years, but nurses are seeking more than 30%. Hospital leaders called their wage demands unaffordable, noting that Allina and Fairview hospitals have posted operating losses and that the cost of such sharp wage increases would be passed along to patients.

“The union rejected all requests for mediation and held fast to wage demands that were unrealistic, unreasonable and unaffordable,” several of the Twin Cities hospitals under strike said in a joint statement.

The statement said people with emergency issues should continue to call 911 or go to emergency rooms. It said despite staffing hospitals with “experienced nurse managers, trained replacement nurses and some existing traveler nurses” that people may see some delay in being treated.

Jean Ross, co-president of National Nurses United, billed as the largest union and professional association of registered nurses in the U.S., said more nurses across the country are pushing back and that most job actions revolve around the same core issues — staffing and pay.

“The pandemic did so many things in pointing out, clarifying and shining a light on what life is like in the hospitals and what nurses are expected to do, which is a lot with very little,” Ross said. “We have to have a bottom line where you just can’t shove any more patients on to that nurse.”

Advertisement

Kathy Misk, another registered nurse at Children’s, works in case management and helps families transition from hospital care to caring for their child at home. Misk said a shortage of nurses has sometimes required keeping “high-tech” children – those who need special equipment to breathe, for example – from going home as soon as they otherwise could. Raising pay could help the hospital keep nurses on staff, she said.

“You don’t retain nurses with low wages,” Misk said. “When you incentivize nurses with pay, what you’re saying to them is they have worth, and they are able to stay in one job.”

When asked about Misk’s statement that some children have not gone home as soon as they might have, Nick Petersen, a spokesman for Children’s, said children are admitted or discharged “based on the expert judgment of the medical professionals who care for them.”

The hospitals affected by the strike are operated by Allina Health, M Health Fairview, Children’s Hospital, North Memorial and HealthPartners. In Duluth, it is Essentia and St Luke’s.

Separately, in Wisconsin, a potential three-day strike by nurses at UW Health, one of the state’s largest health systems, that was set to start Tuesday was averted when the nurses and the UW Hospital board reached an agreement. Details weren’t immediately released.

Advertisement

The Minnesota nurses’ strike comes amid an upsurge in union activity nationwide.

A national railroad strike could begin as early as Friday unless Congress steps in to block it. The two largest railroad unions have been demanding that the major freight carriers go beyond a proposed deal recommended by arbitrators appointed by President Joe Biden.

Some high-profile companies, including Starbucks, are among those trying to stifle ongoing unionization efforts. Since late last year, more than 230 U.S. Starbucks stores have voted to unionize, which Starbucks opposes.

————"
